GenBank_ID,Country,State,City,Virus_name,Date,Decimal_Date,Sequence_name
PP269870.1,Viet_Nam,NA,NA,dengue_virus_type_2,2017-06-26,2017.48219178082,PP269870.1|Viet_Nam|NA|NA|dengue_virus_type_2|2017-06-26|2017.48219178082
PP269871.1,Viet_Nam,NA,NA,dengue_virus_type_2,2012-09-27,2012.73698630137,PP269871.1|Viet_Nam|NA|NA|dengue_virus_type_2|2012-09-27|2012.73698630137
PP269872.1,Viet_Nam,NA,NA,dengue_virus_type_2,2013-11-14,2013.86849315069,PP269872.1|Viet_Nam|NA|NA|dengue_virus_type_2|2013-11-14|2013.86849315069
PP269873.1,Viet_Nam,NA,NA,dengue_virus_type_2,2018-11-22,2018.8904109589,PP269873.1|Viet_Nam|NA|NA|dengue_virus_type_2|2018-11-22|2018.8904109589
PP269874.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-02-11,2019.11232876712,PP269874.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-02-11|2019.11232876712
PP269875.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-04-02,2019.24931506849,PP269875.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-04-02|2019.24931506849
PP269876.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-05-04,2019.33698630137,PP269876.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-05-04|2019.33698630137
PP269877.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-05-27,2019.4,PP269877.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-05-27|2019.4
PP269878.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-06-12,2019.44383561644,PP269878.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-06-12|2019.44383561644
PP269879.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-07-16,2019.53698630137,PP269879.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-07-16|2019.53698630137
PP269880.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-08-03,2019.58630136986,PP269880.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-08-03|2019.58630136986
PP269881.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-08-05,2019.59178082192,PP269881.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-08-05|2019.59178082192
PP269882.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-08-06,2019.59452054795,PP269882.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-08-06|2019.59452054795
PP269883.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-08-13,2019.61369863014,PP269883.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-08-13|2019.61369863014
PP269884.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-08-19,2019.6301369863,PP269884.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-08-19|2019.6301369863
PP269885.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-08-20,2019.63287671233,PP269885.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-08-20|2019.63287671233
PP269886.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-10-09,2019.7698630137,PP269886.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-10-09|2019.7698630137
PP269887.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-10-11,2019.77534246575,PP269887.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-10-11|2019.77534246575
PP269888.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-10-21,2019.80273972603,PP269888.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-10-21|2019.80273972603
PP269889.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-11-11,2019.8602739726,PP269889.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-11-11|2019.8602739726
PP269890.1,Viet_Nam,NA,NA,dengue_virus_type_2,2020-05-12,2020.35890410959,PP269890.1|Viet_Nam|NA|NA|dengue_virus_type_2|2020-05-12|2020.35890410959
PP269891.1,Viet_Nam,NA,NA,dengue_virus_type_2,2020-11-13,2020.86575342466,PP269891.1|Viet_Nam|NA|NA|dengue_virus_type_2|2020-11-13|2020.86575342466
PP269892.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-07-26,2019.56438356164,PP269892.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-07-26|2019.56438356164
PP269893.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-07-30,2019.57534246575,PP269893.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-07-30|2019.57534246575
PP269894.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-09-10,2019.6904109589,PP269894.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-09-10|2019.6904109589
PP269895.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-10-07,2019.76438356164,PP269895.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-10-07|2019.76438356164
PP269896.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-10-11,2019.77534246575,PP269896.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-10-11|2019.77534246575
PP269897.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-10-15,2019.78630136986,PP269897.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-10-15|2019.78630136986
PP269898.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-10-25,2019.81369863014,PP269898.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-10-25|2019.81369863014
PP269899.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-10-31,2019.8301369863,PP269899.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-10-31|2019.8301369863
PP269900.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-12-05,2019.92602739726,PP269900.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-12-05|2019.92602739726
PP269901.1,Viet_Nam,NA,NA,dengue_virus_type_2,2019-12-20,2019.96712328767,PP269901.1|Viet_Nam|NA|NA|dengue_virus_type_2|2019-12-20|2019.96712328767
PP269902.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-06-02,2022.41643835616,PP269902.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-06-02|2022.41643835616
PP269903.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-06-21,2022.46849315068,PP269903.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-06-21|2022.46849315068
PP269904.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-06-28,2022.48767123288,PP269904.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-06-28|2022.48767123288
PP269905.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-08-01,2022.58082191781,PP269905.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-08-01|2022.58082191781
PP269906.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-08-09,2022.60273972603,PP269906.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-08-09|2022.60273972603
PP269907.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-10-10,2022.77260273973,PP269907.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-10-10|2022.77260273973
PP269908.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-10-11,2022.77534246575,PP269908.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-10-11|2022.77534246575
PP269909.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-12-01,2022.91506849315,PP269909.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-12-01|2022.91506849315
PP269910.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-12-02,2022.91780821918,PP269910.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-12-02|2022.91780821918
PP269911.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-12-21,2022.9698630137,PP269911.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-12-21|2022.9698630137
PP269912.1,Viet_Nam,NA,NA,dengue_virus_type_2,2023-02-02,2023.08767123288,PP269912.1|Viet_Nam|NA|NA|dengue_virus_type_2|2023-02-02|2023.08767123288
PP269913.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-06-08,2022.43287671233,PP269913.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-06-08|2022.43287671233
PP269914.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-06-29,2022.4904109589,PP269914.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-06-29|2022.4904109589
PP269915.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-08-12,2022.61095890411,PP269915.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-08-12|2022.61095890411
PP269916.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-08-12,2022.61095890411,PP269916.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-08-12|2022.61095890411
PP269917.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-11-25,2022.89863013699,PP269917.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-11-25|2022.89863013699
PP269918.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-06-20,2022.46575342466,PP269918.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-06-20|2022.46575342466
PP269919.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-12-01,2022.91506849315,PP269919.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-12-01|2022.91506849315
PP269920.1,Viet_Nam,NA,NA,dengue_virus_type_2,2023-02-06,2023.09863013699,PP269920.1|Viet_Nam|NA|NA|dengue_virus_type_2|2023-02-06|2023.09863013699
PP269921.1,Viet_Nam,NA,NA,dengue_virus_type_2,2022-10-10,2022.77260273973,PP269921.1|Viet_Nam|NA|NA|dengue_virus_type_2|2022-10-10|2022.77260273973
PP269922.1,Viet_Nam,NA,NA,dengue_virus_type_2,2015-09-07,2015.68219178082,PP269922.1|Viet_Nam|NA|NA|dengue_virus_type_2|2015-09-07|2015.68219178082
PP269923.1,Viet_Nam,NA,NA,dengue_virus_type_2,2015-11-23,2015.89315068493,PP269923.1|Viet_Nam|NA|NA|dengue_virus_type_2|2015-11-23|2015.89315068493
PP269924.1,Viet_Nam,NA,NA,dengue_virus_type_2,2015-12-01,2015.91506849315,PP269924.1|Viet_Nam|NA|NA|dengue_virus_type_2|2015-12-01|2015.91506849315
PP269925.1,Viet_Nam,NA,NA,dengue_virus_type_2,2016-10-25,2016.81369863014,PP269925.1|Viet_Nam|NA|NA|dengue_virus_type_2|2016-10-25|2016.81369863014
PP269926.1,Viet_Nam,NA,NA,dengue_virus_type_2,2016-12-09,2016.93698630137,PP269926.1|Viet_Nam|NA|NA|dengue_virus_type_2|2016-12-09|2016.93698630137
PP269927.1,Viet_Nam,NA,NA,dengue_virus_type_2,2016-12-22,2016.97260273973,PP269927.1|Viet_Nam|NA|NA|dengue_virus_type_2|2016-12-22|2016.97260273973
PP269928.1,Viet_Nam,NA,NA,dengue_virus_type_2,2017-01-03,2017.00547945205,PP269928.1|Viet_Nam|NA|NA|dengue_virus_type_2|2017-01-03|2017.00547945205
PP269929.1,Viet_Nam,NA,NA,dengue_virus_type_2,2017-01-04,2017.00821917808,PP269929.1|Viet_Nam|NA|NA|dengue_virus_type_2|2017-01-04|2017.00821917808
PP269930.1,Viet_Nam,NA,NA,dengue_virus_type_2,2017-04-12,2017.27671232877,PP269930.1|Viet_Nam|NA|NA|dengue_virus_type_2|2017-04-12|2017.27671232877
PP269931.1,Viet_Nam,NA,NA,dengue_virus_type_2,2017-04-13,2017.27945205479,PP269931.1|Viet_Nam|NA|NA|dengue_virus_type_2|2017-04-13|2017.27945205479
PP269932.1,Viet_Nam,NA,NA,dengue_virus_type_2,2017-05-08,2017.34794520548,PP269932.1|Viet_Nam|NA|NA|dengue_virus_type_2|2017-05-08|2017.34794520548
PP269933.1,Viet_Nam,NA,NA,dengue_virus_type_2,2017-07-24,2017.55890410959,PP269933.1|Viet_Nam|NA|NA|dengue_virus_type_2|2017-07-24|2017.55890410959
PP269934.1,Viet_Nam,NA,NA,dengue_virus_type_2,2017-08-23,2017.64109589041,PP269934.1|Viet_Nam|NA|NA|dengue_virus_type_2|2017-08-23|2017.64109589041
PP269935.1,Viet_Nam,NA,NA,dengue_virus_type_2,2017-08-25,2017.64657534247,PP269935.1|Viet_Nam|NA|NA|dengue_virus_type_2|2017-08-25|2017.64657534247
PP269936.1,Viet_Nam,NA,NA,dengue_virus_type_2,2018-01-03,2018.00547945205,PP269936.1|Viet_Nam|NA|NA|dengue_virus_type_2|2018-01-03|2018.00547945205
PP269937.1,Viet_Nam,NA,NA,dengue_virus_type_2,2018-01-30,2018.07945205479,PP269937.1|Viet_Nam|NA|NA|dengue_virus_type_2|2018-01-30|2018.07945205479
PP269938.1,Viet_Nam,NA,NA,dengue_virus_type_2,2018-03-21,2018.21643835616,PP269938.1|Viet_Nam|NA|NA|dengue_virus_type_2|2018-03-21|2018.21643835616
PP269939.1,Viet_Nam,NA,NA,dengue_virus_type_2,2018-05-22,2018.38630136986,PP269939.1|Viet_Nam|NA|NA|dengue_virus_type_2|2018-05-22|2018.38630136986
PP269940.1,Viet_Nam,NA,NA,dengue_virus_type_2,2018-05-23,2018.38904109589,PP269940.1|Viet_Nam|NA|NA|dengue_virus_type_2|2018-05-23|2018.38904109589
PP269941.1,Viet_Nam,NA,NA,dengue_virus_type_2,2018-06-04,2018.42191780822,PP269941.1|Viet_Nam|NA|NA|dengue_virus_type_2|2018-06-04|2018.42191780822
PP269942.1,Viet_Nam,NA,NA,dengue_virus_type_2,2018-06-26,2018.48219178082,PP269942.1|Viet_Nam|NA|NA|dengue_virus_type_2|2018-06-26|2018.48219178082
PP269943.1,Viet_Nam,NA,NA,dengue_virus_type_2,2018-08-07,2018.59726027397,PP269943.1|Viet_Nam|NA|NA|dengue_virus_type_2|2018-08-07|2018.59726027397
PP269944.1,Viet_Nam,NA,NA,dengue_virus_type_3,2012-10-26,2012.81643835616,PP269944.1|Viet_Nam|NA|NA|dengue_virus_type_3|2012-10-26|2012.81643835616
PP269945.1,Viet_Nam,NA,NA,dengue_virus_type_3,2011-05-17,2011.37260273973,PP269945.1|Viet_Nam|NA|NA|dengue_virus_type_3|2011-05-17|2011.37260273973
PP269946.1,Viet_Nam,NA,NA,dengue_virus_type_3,2012-07-02,2012.49863013699,PP269946.1|Viet_Nam|NA|NA|dengue_virus_type_3|2012-07-02|2012.49863013699
PP269947.1,Viet_Nam,NA,NA,dengue_virus_type_3,2012-01-30,2012.07945205479,PP269947.1|Viet_Nam|NA|NA|dengue_virus_type_3|2012-01-30|2012.07945205479
PP269948.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-08-27,2013.65205479452,PP269948.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-08-27|2013.65205479452
PP269949.1,Viet_Nam,NA,NA,dengue_virus_type_3,2014-04-14,2014.28219178082,PP269949.1|Viet_Nam|NA|NA|dengue_virus_type_3|2014-04-14|2014.28219178082
PP269950.1,Viet_Nam,NA,NA,dengue_virus_type_3,2012-01-05,2012.01095890411,PP269950.1|Viet_Nam|NA|NA|dengue_virus_type_3|2012-01-05|2012.01095890411
PP269951.1,Viet_Nam,NA,NA,dengue_virus_type_3,2012-09-17,2012.7095890411,PP269951.1|Viet_Nam|NA|NA|dengue_virus_type_3|2012-09-17|2012.7095890411
PP269952.1,Viet_Nam,NA,NA,dengue_virus_type_3,2012-11-08,2012.85205479452,PP269952.1|Viet_Nam|NA|NA|dengue_virus_type_3|2012-11-08|2012.85205479452
PP269953.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-09-12,2013.69589041096,PP269953.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-09-12|2013.69589041096
PP269954.1,Viet_Nam,NA,NA,dengue_virus_type_3,2012-02-21,2012.1397260274,PP269954.1|Viet_Nam|NA|NA|dengue_virus_type_3|2012-02-21|2012.1397260274
PP269955.1,Viet_Nam,NA,NA,dengue_virus_type_3,2012-12-07,2012.93150684932,PP269955.1|Viet_Nam|NA|NA|dengue_virus_type_3|2012-12-07|2012.93150684932
PP269956.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-01-05,2013.01095890411,PP269956.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-01-05|2013.01095890411
PP269957.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-01-24,2013.06301369863,PP269957.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-01-24|2013.06301369863
PP269958.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-03-15,2013.2,PP269958.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-03-15|2013.2
PP269959.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-08-10,2013.60547945205,PP269959.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-08-10|2013.60547945205
PP269960.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-10-10,2013.77260273973,PP269960.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-10-10|2013.77260273973
PP269961.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-11-12,2013.86301369863,PP269961.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-11-12|2013.86301369863
PP269962.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-11-27,2013.90410958904,PP269962.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-11-27|2013.90410958904
PP269963.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-12-02,2013.91780821918,PP269963.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-12-02|2013.91780821918
PP269964.1,Viet_Nam,NA,NA,dengue_virus_type_3,2012-12-26,2012.98356164384,PP269964.1|Viet_Nam|NA|NA|dengue_virus_type_3|2012-12-26|2012.98356164384
PP269965.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-11-12,2013.86301369863,PP269965.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-11-12|2013.86301369863
PP269966.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-12-02,2013.91780821918,PP269966.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-12-02|2013.91780821918
PP269967.1,Viet_Nam,NA,NA,dengue_virus_type_3,2014-12-03,2014.92054794521,PP269967.1|Viet_Nam|NA|NA|dengue_virus_type_3|2014-12-03|2014.92054794521
PP269968.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-07-18,2013.54246575342,PP269968.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-07-18|2013.54246575342
PP269969.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-12-20,2013.96712328767,PP269969.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-12-20|2013.96712328767
PP269970.1,Viet_Nam,NA,NA,dengue_virus_type_3,2014-02-25,2014.15068493151,PP269970.1|Viet_Nam|NA|NA|dengue_virus_type_3|2014-02-25|2014.15068493151
PP269971.1,Viet_Nam,NA,NA,dengue_virus_type_3,2014-10-14,2014.78356164384,PP269971.1|Viet_Nam|NA|NA|dengue_virus_type_3|2014-10-14|2014.78356164384
PP269972.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-09-17,2013.7095890411,PP269972.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-09-17|2013.7095890411
PP269973.1,Viet_Nam,NA,NA,dengue_virus_type_3,2012-09-13,2012.69863013699,PP269973.1|Viet_Nam|NA|NA|dengue_virus_type_3|2012-09-13|2012.69863013699
PP269974.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-05-16,2013.3698630137,PP269974.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-05-16|2013.3698630137
PP269975.1,Viet_Nam,NA,NA,dengue_virus_type_3,2013-10-15,2013.78630136986,PP269975.1|Viet_Nam|NA|NA|dengue_virus_type_3|2013-10-15|2013.78630136986
PP269976.1,Viet_Nam,NA,NA,dengue_virus_type_3,2015-03-25,2015.22739726027,PP269976.1|Viet_Nam|NA|NA|dengue_virus_type_3|2015-03-25|2015.22739726027
PP269977.1,Viet_Nam,NA,NA,dengue_virus_type_3,2015-08-24,2015.64383561644,PP269977.1|Viet_Nam|NA|NA|dengue_virus_type_3|2015-08-24|2015.64383561644
PP269978.1,Viet_Nam,NA,NA,dengue_virus_type_4,2014-10-29,2014.82465753425,PP269978.1|Viet_Nam|NA|NA|dengue_virus_type_4|2014-10-29|2014.82465753425
PP269979.1,Viet_Nam,NA,NA,dengue_virus_type_4,2012-11-14,2012.86849315069,PP269979.1|Viet_Nam|NA|NA|dengue_virus_type_4|2012-11-14|2012.86849315069
PP269980.1,Viet_Nam,NA,NA,dengue_virus_type_4,2012-10-05,2012.75890410959,PP269980.1|Viet_Nam|NA|NA|dengue_virus_type_4|2012-10-05|2012.75890410959
PP269981.1,Viet_Nam,NA,NA,dengue_virus_type_4,2011-07-05,2011.50684931507,PP269981.1|Viet_Nam|NA|NA|dengue_virus_type_4|2011-07-05|2011.50684931507
PP269982.1,Viet_Nam,NA,NA,dengue_virus_type_4,2011-12-16,2011.95616438356,PP269982.1|Viet_Nam|NA|NA|dengue_virus_type_4|2011-12-16|2011.95616438356
PP269983.1,Viet_Nam,NA,NA,dengue_virus_type_4,2011-12-29,2011.99178082192,PP269983.1|Viet_Nam|NA|NA|dengue_virus_type_4|2011-12-29|2011.99178082192
PP269984.1,Viet_Nam,NA,NA,dengue_virus_type_4,2012-01-04,2012.00821917808,PP269984.1|Viet_Nam|NA|NA|dengue_virus_type_4|2012-01-04|2012.00821917808
PP269985.1,Viet_Nam,NA,NA,dengue_virus_type_4,2012-11-05,2012.84383561644,PP269985.1|Viet_Nam|NA|NA|dengue_virus_type_4|2012-11-05|2012.84383561644
PP269986.1,Viet_Nam,NA,NA,dengue_virus_type_4,2011-12-21,2011.9698630137,PP269986.1|Viet_Nam|NA|NA|dengue_virus_type_4|2011-12-21|2011.9698630137
PP269987.1,Viet_Nam,NA,NA,dengue_virus_type_4,2012-07-23,2012.55616438356,PP269987.1|Viet_Nam|NA|NA|dengue_virus_type_4|2012-07-23|2012.55616438356
PP269988.1,Viet_Nam,NA,NA,dengue_virus_type_4,2012-09-07,2012.68219178082,PP269988.1|Viet_Nam|NA|NA|dengue_virus_type_4|2012-09-07|2012.68219178082
PP269989.1,Viet_Nam,NA,NA,dengue_virus_type_4,2012-12-10,2012.9397260274,PP269989.1|Viet_Nam|NA|NA|dengue_virus_type_4|2012-12-10|2012.9397260274
PP269990.1,Viet_Nam,NA,NA,dengue_virus_type_4,2012-12-12,2012.94520547945,PP269990.1|Viet_Nam|NA|NA|dengue_virus_type_4|2012-12-12|2012.94520547945
PP269991.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-06-12,2013.44383561644,PP269991.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-06-12|2013.44383561644
PP269992.1,Viet_Nam,NA,NA,dengue_virus_type_4,2014-07-16,2014.53698630137,PP269992.1|Viet_Nam|NA|NA|dengue_virus_type_4|2014-07-16|2014.53698630137
PP269993.1,Viet_Nam,NA,NA,dengue_virus_type_4,2015-09-01,2015.66575342466,PP269993.1|Viet_Nam|NA|NA|dengue_virus_type_4|2015-09-01|2015.66575342466
PP269994.1,Viet_Nam,NA,NA,dengue_virus_type_4,2015-09-07,2015.68219178082,PP269994.1|Viet_Nam|NA|NA|dengue_virus_type_4|2015-09-07|2015.68219178082
PP269995.1,Viet_Nam,NA,NA,dengue_virus_type_4,2012-11-07,2012.84931506849,PP269995.1|Viet_Nam|NA|NA|dengue_virus_type_4|2012-11-07|2012.84931506849
PP269996.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-01-02,2013.00273972603,PP269996.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-01-02|2013.00273972603
PP269997.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-01-24,2013.06301369863,PP269997.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-01-24|2013.06301369863
PP269998.1,Viet_Nam,NA,NA,dengue_virus_type_4,2015-07-15,2015.53424657534,PP269998.1|Viet_Nam|NA|NA|dengue_virus_type_4|2015-07-15|2015.53424657534
PP269999.1,Viet_Nam,NA,NA,dengue_virus_type_4,2015-07-21,2015.55068493151,PP269999.1|Viet_Nam|NA|NA|dengue_virus_type_4|2015-07-21|2015.55068493151
PP270000.1,Viet_Nam,NA,NA,dengue_virus_type_4,2015-10-20,2015.8,PP270000.1|Viet_Nam|NA|NA|dengue_virus_type_4|2015-10-20|2015.8
PP270001.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-01-04,2013.00821917808,PP270001.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-01-04|2013.00821917808
PP270002.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-03-09,2013.18356164384,PP270002.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-03-09|2013.18356164384
PP270003.1,Viet_Nam,NA,NA,dengue_virus_type_4,2014-03-24,2014.22465753425,PP270003.1|Viet_Nam|NA|NA|dengue_virus_type_4|2014-03-24|2014.22465753425
PP270004.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-09-10,2013.6904109589,PP270004.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-09-10|2013.6904109589
PP270005.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-07-08,2013.51506849315,PP270005.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-07-08|2013.51506849315
PP270006.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-07-08,2013.51506849315,PP270006.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-07-08|2013.51506849315
PP270007.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-10-31,2013.8301369863,PP270007.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-10-31|2013.8301369863
PP270008.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-12-04,2013.92328767123,PP270008.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-12-04|2013.92328767123
PP270009.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-12-06,2013.92876712329,PP270009.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-12-06|2013.92876712329
PP270010.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-12-20,2013.96712328767,PP270010.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-12-20|2013.96712328767
PP270011.1,Viet_Nam,NA,NA,dengue_virus_type_4,2014-07-22,2014.55342465753,PP270011.1|Viet_Nam|NA|NA|dengue_virus_type_4|2014-07-22|2014.55342465753
PP270012.1,Viet_Nam,NA,NA,dengue_virus_type_4,2014-08-06,2014.59452054795,PP270012.1|Viet_Nam|NA|NA|dengue_virus_type_4|2014-08-06|2014.59452054795
PP270013.1,Viet_Nam,NA,NA,dengue_virus_type_4,2014-10-06,2014.76164383562,PP270013.1|Viet_Nam|NA|NA|dengue_virus_type_4|2014-10-06|2014.76164383562
PP270014.1,Viet_Nam,NA,NA,dengue_virus_type_4,2014-11-24,2014.89589041096,PP270014.1|Viet_Nam|NA|NA|dengue_virus_type_4|2014-11-24|2014.89589041096
PP270015.1,Viet_Nam,NA,NA,dengue_virus_type_4,2014-12-22,2014.97260273973,PP270015.1|Viet_Nam|NA|NA|dengue_virus_type_4|2014-12-22|2014.97260273973
PP270016.1,Viet_Nam,NA,NA,dengue_virus_type_4,2015-01-15,2015.03835616438,PP270016.1|Viet_Nam|NA|NA|dengue_virus_type_4|2015-01-15|2015.03835616438
PP270017.1,Viet_Nam,NA,NA,dengue_virus_type_4,2013-07-30,2013.57534246575,PP270017.1|Viet_Nam|NA|NA|dengue_virus_type_4|2013-07-30|2013.57534246575
